panel,currency,metric,name,date,adjustedClose
currencies,USD,USDEUR,USD / EUR,2013-11-15,0.7436
currencies,USD,USDEUR,USD / EUR,2013-11-18,0.7416
currencies,USD,USDEUR,USD / EUR,2013-11-19,0.7405
currencies,USD,USDEUR,USD / EUR,2013-11-20,0.7371
currencies,USD,USDEUR,USD / EUR,2013-11-21,0.7444
currencies,USD,USDEUR,USD / EUR,2013-11-22,0.7423
currencies,USD,USDEUR,USD / EUR,2013-11-25,0.7379
currencies,USD,USDEUR,USD / EUR,2013-11-26,0.7392
currencies,USD,USDEUR,USD / EUR,2013-11-27,0.737
currencies,USD,USDEUR,USD / EUR,2013-11-28,0.7367
currencies,USD,USDEUR,USD / EUR,2013-11-29,0.7351
currencies,USD,USDEUR,USD / EUR,2013-12-02,0.7361
currencies,USD,USDEUR,USD / EUR,2013-12-03,0.7384
currencies,USD,USDEUR,USD / EUR,2013-12-04,0.7358
currencies,USD,USDEUR,USD / EUR,2013-12-05,0.736
currencies,USD,USDEUR,USD / EUR,2013-12-06,0.7315
currencies,USD,USDEUR,USD / EUR,2013-12-09,0.7296
currencies,USD,USDEUR,USD / EUR,2013-12-10,0.7278
currencies,USD,USDEUR,USD / EUR,2013-12-11,0.7265
currencies,USD,USDEUR,USD / EUR,2013-12-12,0.7254
currencies,USD,USDEUR,USD / EUR,2013-12-13,0.7272
currencies,USD,USDEUR,USD / EUR,2013-12-16,0.7278
currencies,USD,USDEUR,USD / EUR,2013-12-17,0.7266
currencies,USD,USDEUR,USD / EUR,2013-12-18,0.7261
currencies,USD,USDEUR,USD / EUR,2013-12-19,0.7307
currencies,USD,USDEUR,USD / EUR,2013-12-20,0.7323
currencies,USD,USDEUR,USD / EUR,2013-12-23,0.7311
currencies,USD,USDEUR,USD / EUR,2013-12-24,0.7299
currencies,USD,USDEUR,USD / EUR,2013-12-25,0.7309
currencies,USD,USDEUR,USD / EUR,2013-12-26,0.7316
currencies,USD,USDEUR,USD / EUR,2013-12-27,0.7301
currencies,USD,USDEUR,USD / EUR,2013-12-30,0.7273
currencies,USD,USDEUR,USD / EUR,2013-12-31,0.7241
currencies,USD,USDEUR,USD / EUR,2014-01-01,0.7275
currencies,USD,USDEUR,USD / EUR,2014-01-02,0.7264
currencies,USD,USDEUR,USD / EUR,2014-01-03,0.7317
currencies,USD,USDEUR,USD / EUR,2014-01-06,0.7355
currencies,USD,USDEUR,USD / EUR,2014-01-07,0.7336
currencies,USD,USDEUR,USD / EUR,2014-01-08,0.7344
currencies,USD,USDEUR,USD / EUR,2014-01-09,0.7368
currencies,USD,USDEUR,USD / EUR,2014-01-10,0.7349
currencies,USD,USDEUR,USD / EUR,2014-01-13,0.7314
currencies,USD,USDEUR,USD / EUR,2014-01-14,0.7315
currencies,USD,USDEUR,USD / EUR,2014-01-15,0.7316
currencies,USD,USDEUR,USD / EUR,2014-01-16,0.7353
currencies,USD,USDEUR,USD / EUR,2014-01-17,0.7343
currencies,USD,USDEUR,USD / EUR,2014-01-20,0.7392
currencies,USD,USDEUR,USD / EUR,2014-01-21,0.7381
currencies,USD,USDEUR,USD / EUR,2014-01-22,0.7375
currencies,USD,USDEUR,USD / EUR,2014-01-23,0.7384
currencies,USD,USDEUR,USD / EUR,2014-01-24,0.7305
currencies,USD,USDEUR,USD / EUR,2014-01-27,0.7306
currencies,USD,USDEUR,USD / EUR,2014-01-28,0.7313
currencies,USD,USDEUR,USD / EUR,2014-01-29,0.7323
currencies,USD,USDEUR,USD / EUR,2014-01-30,0.7321
currencies,USD,USDEUR,USD / EUR,2014-01-31,0.7375
currencies,USD,USDEUR,USD / EUR,2014-02-03,0.7414
currencies,USD,USDEUR,USD / EUR,2014-02-04,0.7394
currencies,USD,USDEUR,USD / EUR,2014-02-05,0.7399
currencies,USD,USDEUR,USD / EUR,2014-02-06,0.7388
currencies,USD,USDEUR,USD / EUR,2014-02-07,0.7357
currencies,USD,USDEUR,USD / EUR,2014-02-10,0.7343
currencies,USD,USDEUR,USD / EUR,2014-02-11,0.7328
currencies,USD,USDEUR,USD / EUR,2014-02-12,0.7332
currencies,USD,USDEUR,USD / EUR,2014-02-13,0.7358
currencies,USD,USDEUR,USD / EUR,2014-02-14,0.7311
currencies,USD,USDEUR,USD / EUR,2014-02-17,0.7299
currencies,USD,USDEUR,USD / EUR,2014-02-18,0.7297
currencies,USD,USDEUR,USD / EUR,2014-02-19,0.7266
currencies,USD,USDEUR,USD / EUR,2014-02-20,0.7283
currencies,USD,USDEUR,USD / EUR,2014-02-21,0.7288
currencies,USD,USDEUR,USD / EUR,2014-02-24,0.7279
currencies,USD,USDEUR,USD / EUR,2014-02-25,0.728
currencies,USD,USDEUR,USD / EUR,2014-02-26,0.7275
currencies,USD,USDEUR,USD / EUR,2014-02-27,0.7309
currencies,USD,USDEUR,USD / EUR,2014-02-28,0.7295
currencies,USD,USDEUR,USD / EUR,2014-03-03,0.7258
currencies,USD,USDEUR,USD / EUR,2014-03-04,0.728
currencies,USD,USDEUR,USD / EUR,2014-03-05,0.7277
currencies,USD,USDEUR,USD / EUR,2014-03-06,0.7281
currencies,USD,USDEUR,USD / EUR,2014-03-07,0.7213
currencies,USD,USDEUR,USD / EUR,2014-03-10,0.7205
currencies,USD,USDEUR,USD / EUR,2014-03-11,0.7205
currencies,USD,USDEUR,USD / EUR,2014-03-12,0.7216
currencies,USD,USDEUR,USD / EUR,2014-03-13,0.7192
currencies,USD,USDEUR,USD / EUR,2014-03-14,0.7212
currencies,USD,USDEUR,USD / EUR,2014-03-17,0.7188
currencies,USD,USDEUR,USD / EUR,2014-03-18,0.7181
currencies,USD,USDEUR,USD / EUR,2014-03-19,0.7178
currencies,USD,USDEUR,USD / EUR,2014-03-20,0.7236
currencies,USD,USDEUR,USD / EUR,2014-03-21,0.7256
currencies,USD,USDEUR,USD / EUR,2014-03-24,0.7249
currencies,USD,USDEUR,USD / EUR,2014-03-25,0.7226
currencies,USD,USDEUR,USD / EUR,2014-03-26,0.7236
currencies,USD,USDEUR,USD / EUR,2014-03-27,0.7256
currencies,USD,USDEUR,USD / EUR,2014-03-28,0.7277
currencies,USD,USDEUR,USD / EUR,2014-03-31,0.7272
currencies,USD,USDEUR,USD / EUR,2014-04-01,0.726
currencies,USD,USDEUR,USD / EUR,2014-04-02,0.7249
currencies,USD,USDEUR,USD / EUR,2014-04-03,0.7263
currencies,USD,USDEUR,USD / EUR,2014-04-04,0.7287
currencies,USD,USDEUR,USD / EUR,2014-04-07,0.7297
currencies,USD,USDEUR,USD / EUR,2014-04-08,0.7276
currencies,USD,USDEUR,USD / EUR,2014-04-09,0.725
currencies,USD,USDEUR,USD / EUR,2014-04-10,0.7218
currencies,USD,USDEUR,USD / EUR,2014-04-11,0.7201
currencies,USD,USDEUR,USD / EUR,2014-04-14,0.7222
currencies,USD,USDEUR,USD / EUR,2014-04-15,0.7237
currencies,USD,USDEUR,USD / EUR,2014-04-16,0.724
currencies,USD,USDEUR,USD / EUR,2014-04-17,0.7232
currencies,USD,USDEUR,USD / EUR,2014-04-18,0.724
currencies,USD,USDEUR,USD / EUR,2014-04-21,0.7238
currencies,USD,USDEUR,USD / EUR,2014-04-22,0.7249
currencies,USD,USDEUR,USD / EUR,2014-04-23,0.7241
currencies,USD,USDEUR,USD / EUR,2014-04-24,0.7236
currencies,USD,USDEUR,USD / EUR,2014-04-25,0.723
currencies,USD,USDEUR,USD / EUR,2014-04-28,0.7225
currencies,USD,USDEUR,USD / EUR,2014-04-29,0.7219
currencies,USD,USDEUR,USD / EUR,2014-04-30,0.7239
currencies,USD,USDEUR,USD / EUR,2014-05-01,0.721
currencies,USD,USDEUR,USD / EUR,2014-05-02,0.7209
currencies,USD,USDEUR,USD / EUR,2014-05-05,0.7208
currencies,USD,USDEUR,USD / EUR,2014-05-06,0.7207
currencies,USD,USDEUR,USD / EUR,2014-05-07,0.7178
currencies,USD,USDEUR,USD / EUR,2014-05-08,0.7188
currencies,USD,USDEUR,USD / EUR,2014-05-09,0.7223
currencies,USD,USDEUR,USD / EUR,2014-05-12,0.7267
currencies,USD,USDEUR,USD / EUR,2014-05-13,0.7269
currencies,USD,USDEUR,USD / EUR,2014-05-14,0.7294
currencies,USD,USDEUR,USD / EUR,2014-05-15,0.7289
currencies,USD,USDEUR,USD / EUR,2014-05-16,0.729
currencies,USD,USDEUR,USD / EUR,2014-05-19,0.7297
currencies,USD,USDEUR,USD / EUR,2014-05-20,0.7292
currencies,USD,USDEUR,USD / EUR,2014-05-21,0.7297
currencies,USD,USDEUR,USD / EUR,2014-05-22,0.7309
currencies,USD,USDEUR,USD / EUR,2014-05-23,0.7324
currencies,USD,USDEUR,USD / EUR,2014-05-26,0.7337
currencies,USD,USDEUR,USD / EUR,2014-05-27,0.7325
currencies,USD,USDEUR,USD / EUR,2014-05-28,0.7333
currencies,USD,USDEUR,USD / EUR,2014-05-29,0.7357
currencies,USD,USDEUR,USD / EUR,2014-05-30,0.7351
currencies,USD,USDEUR,USD / EUR,2014-06-02,0.7338
currencies,USD,USDEUR,USD / EUR,2014-06-03,0.7354
currencies,USD,USDEUR,USD / EUR,2014-06-04,0.7342
currencies,USD,USDEUR,USD / EUR,2014-06-05,0.7351
currencies,USD,USDEUR,USD / EUR,2014-06-06,0.732
currencies,USD,USDEUR,USD / EUR,2014-06-09,0.733
currencies,USD,USDEUR,USD / EUR,2014-06-10,0.7357
currencies,USD,USDEUR,USD / EUR,2014-06-11,0.7385
currencies,USD,USDEUR,USD / EUR,2014-06-12,0.7387
currencies,USD,USDEUR,USD / EUR,2014-06-13,0.7378
currencies,USD,USDEUR,USD / EUR,2014-06-16,0.7387
currencies,USD,USDEUR,USD / EUR,2014-06-17,0.7365
currencies,USD,USDEUR,USD / EUR,2014-06-18,0.7381
currencies,USD,USDEUR,USD / EUR,2014-06-19,0.7358
currencies,USD,USDEUR,USD / EUR,2014-06-20,0.7347
currencies,USD,USDEUR,USD / EUR,2014-06-23,0.7357
currencies,USD,USDEUR,USD / EUR,2014-06-24,0.7352
currencies,USD,USDEUR,USD / EUR,2014-06-25,0.735
currencies,USD,USDEUR,USD / EUR,2014-06-26,0.7337
currencies,USD,USDEUR,USD / EUR,2014-06-27,0.7346
currencies,USD,USDEUR,USD / EUR,2014-06-30,0.7329
currencies,USD,USDEUR,USD / EUR,2014-07-01,0.7303
currencies,USD,USDEUR,USD / EUR,2014-07-02,0.7309
currencies,USD,USDEUR,USD / EUR,2014-07-03,0.7324
currencies,USD,USDEUR,USD / EUR,2014-07-04,0.7347
currencies,USD,USDEUR,USD / EUR,2014-07-07,0.7359
currencies,USD,USDEUR,USD / EUR,2014-07-08,0.735
currencies,USD,USDEUR,USD / EUR,2014-07-09,0.7344
currencies,USD,USDEUR,USD / EUR,2014-07-10,0.733
currencies,USD,USDEUR,USD / EUR,2014-07-11,0.735
currencies,USD,USDEUR,USD / EUR,2014-07-14,0.7351
currencies,USD,USDEUR,USD / EUR,2014-07-15,0.7341
currencies,USD,USDEUR,USD / EUR,2014-07-16,0.7368
currencies,USD,USDEUR,USD / EUR,2014-07-17,0.7391
currencies,USD,USDEUR,USD / EUR,2014-07-18,0.7397
currencies,USD,USDEUR,USD / EUR,2014-07-21,0.739
currencies,USD,USDEUR,USD / EUR,2014-07-22,0.7393
currencies,USD,USDEUR,USD / EUR,2014-07-23,0.7425
currencies,USD,USDEUR,USD / EUR,2014-07-24,0.7428
currencies,USD,USDEUR,USD / EUR,2014-07-25,0.7427
currencies,USD,USDEUR,USD / EUR,2014-07-28,0.7447
currencies,USD,USDEUR,USD / EUR,2014-07-29,0.7441
currencies,USD,USDEUR,USD / EUR,2014-07-30,0.7456
currencies,USD,USDEUR,USD / EUR,2014-07-31,0.7465
currencies,USD,USDEUR,USD / EUR,2014-08-01,0.7468
currencies,USD,USDEUR,USD / EUR,2014-08-04,0.7447
currencies,USD,USDEUR,USD / EUR,2014-08-05,0.745
currencies,USD,USDEUR,USD / EUR,2014-08-06,0.7478
currencies,USD,USDEUR,USD / EUR,2014-08-07,0.7472
currencies,USD,USDEUR,USD / EUR,2014-08-08,0.7486
currencies,USD,USDEUR,USD / EUR,2014-08-11,0.746
currencies,USD,USDEUR,USD / EUR,2014-08-12,0.7471
currencies,USD,USDEUR,USD / EUR,2014-08-13,0.7482
currencies,USD,USDEUR,USD / EUR,2014-08-14,0.7481
currencies,USD,USDEUR,USD / EUR,2014-08-15,0.7483
currencies,USD,USDEUR,USD / EUR,2014-08-18,0.7468
currencies,USD,USDEUR,USD / EUR,2014-08-19,0.7484
currencies,USD,USDEUR,USD / EUR,2014-08-20,0.7506
currencies,USD,USDEUR,USD / EUR,2014-08-21,0.7541
currencies,USD,USDEUR,USD / EUR,2014-08-22,0.7531
currencies,USD,USDEUR,USD / EUR,2014-08-25,0.7577
currencies,USD,USDEUR,USD / EUR,2014-08-26,0.7582
currencies,USD,USDEUR,USD / EUR,2014-08-27,0.7593
currencies,USD,USDEUR,USD / EUR,2014-08-28,0.7581
currencies,USD,USDEUR,USD / EUR,2014-08-29,0.7584
currencies,USD,USDEUR,USD / EUR,2014-09-01,0.7617
currencies,USD,USDEUR,USD / EUR,2014-09-02,0.7615
currencies,USD,USDEUR,USD / EUR,2014-09-03,0.7615
currencies,USD,USDEUR,USD / EUR,2014-09-04,0.7604
currencies,USD,USDEUR,USD / EUR,2014-09-05,0.7732
currencies,USD,USDEUR,USD / EUR,2014-09-08,0.772
currencies,USD,USDEUR,USD / EUR,2014-09-09,0.7757
currencies,USD,USDEUR,USD / EUR,2014-09-10,0.7727
currencies,USD,USDEUR,USD / EUR,2014-09-11,0.7742
currencies,USD,USDEUR,USD / EUR,2014-09-12,0.7738
currencies,USD,USDEUR,USD / EUR,2014-09-15,0.7716
currencies,USD,USDEUR,USD / EUR,2014-09-16,0.7728
currencies,USD,USDEUR,USD / EUR,2014-09-17,0.7717
currencies,USD,USDEUR,USD / EUR,2014-09-18,0.7782
currencies,USD,USDEUR,USD / EUR,2014-09-19,0.774
currencies,USD,USDEUR,USD / EUR,2014-09-22,0.7787
currencies,USD,USDEUR,USD / EUR,2014-09-23,0.7781
currencies,USD,USDEUR,USD / EUR,2014-09-24,0.778
currencies,USD,USDEUR,USD / EUR,2014-09-25,0.7826
currencies,USD,USDEUR,USD / EUR,2014-09-26,0.7839
currencies,USD,USDEUR,USD / EUR,2014-09-29,0.7891
currencies,USD,USDEUR,USD / EUR,2014-09-30,0.788
currencies,USD,USDEUR,USD / EUR,2014-10-01,0.7919
currencies,USD,USDEUR,USD / EUR,2014-10-02,0.7921
currencies,USD,USDEUR,USD / EUR,2014-10-03,0.7892
currencies,USD,USDEUR,USD / EUR,2014-10-06,0.7991
currencies,USD,USDEUR,USD / EUR,2014-10-07,0.7908
currencies,USD,USDEUR,USD / EUR,2014-10-08,0.7894
currencies,USD,USDEUR,USD / EUR,2014-10-09,0.7847
currencies,USD,USDEUR,USD / EUR,2014-10-10,0.7881
currencies,USD,USDEUR,USD / EUR,2014-10-13,0.7911
currencies,USD,USDEUR,USD / EUR,2014-10-14,0.7859
currencies,USD,USDEUR,USD / EUR,2014-10-15,0.7912
currencies,USD,USDEUR,USD / EUR,2014-10-16,0.7799
currencies,USD,USDEUR,USD / EUR,2014-10-17,0.781
currencies,USD,USDEUR,USD / EUR,2014-10-20,0.7843
currencies,USD,USDEUR,USD / EUR,2014-10-21,0.7815
currencies,USD,USDEUR,USD / EUR,2014-10-22,0.7865
currencies,USD,USDEUR,USD / EUR,2014-10-23,0.7911
currencies,USD,USDEUR,USD / EUR,2014-10-24,0.7903
currencies,USD,USDEUR,USD / EUR,2014-10-27,0.7889
currencies,USD,USDEUR,USD / EUR,2014-10-28,0.7873
currencies,USD,USDEUR,USD / EUR,2014-10-29,0.785
currencies,USD,USDEUR,USD / EUR,2014-10-30,0.7916
currencies,USD,USDEUR,USD / EUR,2014-10-31,0.7928
currencies,USD,USDEUR,USD / EUR,2014-11-03,0.7998
currencies,USD,USDEUR,USD / EUR,2014-11-04,0.8003
currencies,USD,USDEUR,USD / EUR,2014-11-05,0.7966
currencies,USD,USDEUR,USD / EUR,2014-11-06,0.8013
currencies,USD,USDEUR,USD / EUR,2014-11-07,0.8077
currencies,USD,USDEUR,USD / EUR,2014-11-10,0.8025
currencies,USD,USDEUR,USD / EUR,2014-11-11,0.8045
currencies,USD,USDEUR,USD / EUR,2014-11-12,0.8015
currencies,USD,USDEUR,USD / EUR,2014-11-13,0.8045
currencies,USD,USDEUR,USD / EUR,2014-11-14,0.8015
currencies,USD,USDEUR,USD / EUR,2014-11-17,0.7988
currencies,USD,USDEUR,USD / EUR,2014-11-18,0.8033
currencies,USD,USDEUR,USD / EUR,2014-11-19,0.7979
currencies,USD,USDEUR,USD / EUR,2014-11-20,0.7974
currencies,USD,USDEUR,USD / EUR,2014-11-21,0.7971
currencies,USD,USDEUR,USD / EUR,2014-11-24,0.8081
currencies,USD,USDEUR,USD / EUR,2014-11-25,0.8043
currencies,USD,USDEUR,USD / EUR,2014-11-26,0.8012
currencies,USD,USDEUR,USD / EUR,2014-11-27,0.7996
currencies,USD,USDEUR,USD / EUR,2014-11-28,0.8024
currencies,USD,USDEUR,USD / EUR,2014-12-01,0.804
currencies,USD,USDEUR,USD / EUR,2014-12-02,0.8019
currencies,USD,USDEUR,USD / EUR,2014-12-03,0.8072
currencies,USD,USDEUR,USD / EUR,2014-12-04,0.8119
currencies,USD,USDEUR,USD / EUR,2014-12-05,0.8073
currencies,USD,USDEUR,USD / EUR,2014-12-08,0.8134
currencies,USD,USDEUR,USD / EUR,2014-12-09,0.812
currencies,USD,USDEUR,USD / EUR,2014-12-10,0.8068
currencies,USD,USDEUR,USD / EUR,2014-12-11,0.8017
currencies,USD,USDEUR,USD / EUR,2014-12-12,0.8068
currencies,USD,USDEUR,USD / EUR,2014-12-15,0.8023
currencies,USD,USDEUR,USD / EUR,2014-12-16,0.8036
currencies,USD,USDEUR,USD / EUR,2014-12-17,0.7992
currencies,USD,USDEUR,USD / EUR,2014-12-18,0.8104
currencies,USD,USDEUR,USD / EUR,2014-12-19,0.8136
currencies,USD,USDEUR,USD / EUR,2014-12-22,0.8179
currencies,USD,USDEUR,USD / EUR,2014-12-23,0.8181
currencies,USD,USDEUR,USD / EUR,2014-12-24,0.8214
currencies,USD,USDEUR,USD / EUR,2014-12-25,0.8198
currencies,USD,USDEUR,USD / EUR,2014-12-26,0.819
currencies,USD,USDEUR,USD / EUR,2014-12-29,0.8217
currencies,USD,USDEUR,USD / EUR,2014-12-30,0.8228
currencies,USD,USDEUR,USD / EUR,2014-12-31,0.8222
currencies,USD,USDEUR,USD / EUR,2015-01-01,0.8265
currencies,USD,USDEUR,USD / EUR,2015-01-02,0.8272
currencies,USD,USDEUR,USD / EUR,2015-01-05,0.8371
currencies,USD,USDEUR,USD / EUR,2015-01-06,0.8376
currencies,USD,USDEUR,USD / EUR,2015-01-07,0.8421
currencies,USD,USDEUR,USD / EUR,2015-01-08,0.8449
currencies,USD,USDEUR,USD / EUR,2015-01-09,0.8477
currencies,USD,USDEUR,USD / EUR,2015-01-12,0.8424
currencies,USD,USDEUR,USD / EUR,2015-01-13,0.8452
currencies,USD,USDEUR,USD / EUR,2015-01-14,0.849
currencies,USD,USDEUR,USD / EUR,2015-01-15,0.8485
currencies,USD,USDEUR,USD / EUR,2015-01-16,0.8593
currencies,USD,USDEUR,USD / EUR,2015-01-19,0.8646
currencies,USD,USDEUR,USD / EUR,2015-01-20,0.8622
currencies,USD,USDEUR,USD / EUR,2015-01-21,0.866
currencies,USD,USDEUR,USD / EUR,2015-01-22,0.8609
currencies,USD,USDEUR,USD / EUR,2015-01-23,0.8813
currencies,USD,USDEUR,USD / EUR,2015-01-26,0.8988
currencies,USD,USDEUR,USD / EUR,2015-01-27,0.8891
currencies,USD,USDEUR,USD / EUR,2015-01-28,0.8797
currencies,USD,USDEUR,USD / EUR,2015-01-29,0.8864
currencies,USD,USDEUR,USD / EUR,2015-01-30,0.8822
currencies,USD,USDEUR,USD / EUR,2015-02-02,0.8842
currencies,USD,USDEUR,USD / EUR,2015-02-03,0.8817
currencies,USD,USDEUR,USD / EUR,2015-02-04,0.8728
currencies,USD,USDEUR,USD / EUR,2015-02-05,0.8835
currencies,USD,USDEUR,USD / EUR,2015-02-06,0.8717
currencies,USD,USDEUR,USD / EUR,2015-02-09,0.8838
currencies,USD,USDEUR,USD / EUR,2015-02-10,0.8828
currencies,USD,USDEUR,USD / EUR,2015-02-11,0.8832
currencies,USD,USDEUR,USD / EUR,2015-02-12,0.884
currencies,USD,USDEUR,USD / EUR,2015-02-13,0.8769
currencies,USD,USDEUR,USD / EUR,2015-02-16,0.8772
currencies,USD,USDEUR,USD / EUR,2015-02-17,0.8823
currencies,USD,USDEUR,USD / EUR,2015-02-18,0.8768
currencies,USD,USDEUR,USD / EUR,2015-02-19,0.8772
currencies,USD,USDEUR,USD / EUR,2015-02-20,0.8798
currencies,USD,USDEUR,USD / EUR,2015-02-23,0.8786
currencies,USD,USDEUR,USD / EUR,2015-02-24,0.8824
currencies,USD,USDEUR,USD / EUR,2015-02-25,0.8819
currencies,USD,USDEUR,USD / EUR,2015-02-26,0.88
currencies,USD,USDEUR,USD / EUR,2015-02-27,0.8924
currencies,USD,USDEUR,USD / EUR,2015-03-02,0.8959
currencies,USD,USDEUR,USD / EUR,2015-03-03,0.8945
currencies,USD,USDEUR,USD / EUR,2015-03-04,0.8943
currencies,USD,USDEUR,USD / EUR,2015-03-05,0.9024
currencies,USD,USDEUR,USD / EUR,2015-03-06,0.9064
currencies,USD,USDEUR,USD / EUR,2015-03-09,0.922
currencies,USD,USDEUR,USD / EUR,2015-03-10,0.9231
currencies,USD,USDEUR,USD / EUR,2015-03-11,0.9338
currencies,USD,USDEUR,USD / EUR,2015-03-12,0.948
currencies,USD,USDEUR,USD / EUR,2015-03-13,0.9411
currencies,USD,USDEUR,USD / EUR,2015-03-16,0.9541
currencies,USD,USDEUR,USD / EUR,2015-03-17,0.9458
currencies,USD,USDEUR,USD / EUR,2015-03-18,0.9436
currencies,USD,USDEUR,USD / EUR,2015-03-19,0.9217
currencies,USD,USDEUR,USD / EUR,2015-03-20,0.9373
currencies,USD,USDEUR,USD / EUR,2015-03-23,0.9237
currencies,USD,USDEUR,USD / EUR,2015-03-24,0.9137
currencies,USD,USDEUR,USD / EUR,2015-03-25,0.9173
currencies,USD,USDEUR,USD / EUR,2015-03-26,0.9124
currencies,USD,USDEUR,USD / EUR,2015-03-27,0.9186
currencies,USD,USDEUR,USD / EUR,2015-03-30,0.9187
currencies,USD,USDEUR,USD / EUR,2015-03-31,0.9233
currencies,USD,USDEUR,USD / EUR,2015-04-01,0.9313
currencies,USD,USDEUR,USD / EUR,2015-04-02,0.9285
currencies,USD,USDEUR,USD / EUR,2015-04-03,0.9199
currencies,USD,USDEUR,USD / EUR,2015-04-06,0.909
currencies,USD,USDEUR,USD / EUR,2015-04-07,0.9145
currencies,USD,USDEUR,USD / EUR,2015-04-08,0.9239
currencies,USD,USDEUR,USD / EUR,2015-04-09,0.9272
currencies,USD,USDEUR,USD / EUR,2015-04-10,0.9373
currencies,USD,USDEUR,USD / EUR,2015-04-13,0.9425
currencies,USD,USDEUR,USD / EUR,2015-04-14,0.9458
currencies,USD,USDEUR,USD / EUR,2015-04-15,0.9392
currencies,USD,USDEUR,USD / EUR,2015-04-16,0.9366
currencies,USD,USDEUR,USD / EUR,2015-04-17,0.9298
currencies,USD,USDEUR,USD / EUR,2015-04-20,0.9251
currencies,USD,USDEUR,USD / EUR,2015-04-21,0.9305
currencies,USD,USDEUR,USD / EUR,2015-04-22,0.9309
currencies,USD,USDEUR,USD / EUR,2015-04-23,0.9323
currencies,USD,USDEUR,USD / EUR,2015-04-24,0.9246
currencies,USD,USDEUR,USD / EUR,2015-04-27,0.9201
currencies,USD,USDEUR,USD / EUR,2015-04-28,0.9193
currencies,USD,USDEUR,USD / EUR,2015-04-29,0.9117
currencies,USD,USDEUR,USD / EUR,2015-04-30,0.8997
currencies,USD,USDEUR,USD / EUR,2015-05-01,0.8917
currencies,USD,USDEUR,USD / EUR,2015-05-04,0.894
currencies,USD,USDEUR,USD / EUR,2015-05-05,0.8969
currencies,USD,USDEUR,USD / EUR,2015-05-06,0.8939
currencies,USD,USDEUR,USD / EUR,2015-05-07,0.8817
currencies,USD,USDEUR,USD / EUR,2015-05-08,0.8891
currencies,USD,USDEUR,USD / EUR,2015-05-11,0.8933
currencies,USD,USDEUR,USD / EUR,2015-05-12,0.8973
currencies,USD,USDEUR,USD / EUR,2015-05-13,0.8911
currencies,USD,USDEUR,USD / EUR,2015-05-14,0.881
currencies,USD,USDEUR,USD / EUR,2015-05-15,0.8768
currencies,USD,USDEUR,USD / EUR,2015-05-18,0.8737
currencies,USD,USDEUR,USD / EUR,2015-05-19,0.8829
currencies,USD,USDEUR,USD / EUR,2015-05-20,0.8971
currencies,USD,USDEUR,USD / EUR,2015-05-21,0.9008
currencies,USD,USDEUR,USD / EUR,2015-05-22,0.8999
currencies,USD,USDEUR,USD / EUR,2015-05-25,0.9097
currencies,USD,USDEUR,USD / EUR,2015-05-26,0.9115
currencies,USD,USDEUR,USD / EUR,2015-05-27,0.9184
currencies,USD,USDEUR,USD / EUR,2015-05-28,0.9174
currencies,USD,USDEUR,USD / EUR,2015-05-29,0.9124
currencies,USD,USDEUR,USD / EUR,2015-06-01,0.9126
currencies,USD,USDEUR,USD / EUR,2015-06-02,0.9155
currencies,USD,USDEUR,USD / EUR,2015-06-03,0.8969
currencies,USD,USDEUR,USD / EUR,2015-06-04,0.8883
currencies,USD,USDEUR,USD / EUR,2015-06-05,0.8922
currencies,USD,USDEUR,USD / EUR,2015-06-08,0.9002
currencies,USD,USDEUR,USD / EUR,2015-06-09,0.8864
currencies,USD,USDEUR,USD / EUR,2015-06-10,0.885
currencies,USD,USDEUR,USD / EUR,2015-06-11,0.884
currencies,USD,USDEUR,USD / EUR,2015-06-12,0.8896
currencies,USD,USDEUR,USD / EUR,2015-06-15,0.8913
currencies,USD,USDEUR,USD / EUR,2015-06-16,0.8868
currencies,USD,USDEUR,USD / EUR,2015-06-17,0.8895
currencies,USD,USDEUR,USD / EUR,2015-06-18,0.8795
currencies,USD,USDEUR,USD / EUR,2015-06-19,0.8795
currencies,USD,USDEUR,USD / EUR,2015-06-22,0.8793
currencies,USD,USDEUR,USD / EUR,2015-06-23,0.8811
currencies,USD,USDEUR,USD / EUR,2015-06-24,0.8951
currencies,USD,USDEUR,USD / EUR,2015-06-25,0.8923
currencies,USD,USDEUR,USD / EUR,2015-06-26,0.8926
currencies,USD,USDEUR,USD / EUR,2015-06-29,0.9112
currencies,USD,USDEUR,USD / EUR,2015-06-30,0.891
currencies,USD,USDEUR,USD / EUR,2015-07-01,0.8981
currencies,USD,USDEUR,USD / EUR,2015-07-02,0.9063
currencies,USD,USDEUR,USD / EUR,2015-07-03,0.902
currencies,USD,USDEUR,USD / EUR,2015-07-06,0.9095
currencies,USD,USDEUR,USD / EUR,2015-07-07,0.9051
currencies,USD,USDEUR,USD / EUR,2015-07-08,0.9083
currencies,USD,USDEUR,USD / EUR,2015-07-09,0.9033
currencies,USD,USDEUR,USD / EUR,2015-07-10,0.9039
currencies,USD,USDEUR,USD / EUR,2015-07-13,0.8985
currencies,USD,USDEUR,USD / EUR,2015-07-14,0.9099
currencies,USD,USDEUR,USD / EUR,2015-07-15,0.9084
currencies,USD,USDEUR,USD / EUR,2015-07-16,0.9138
currencies,USD,USDEUR,USD / EUR,2015-07-17,0.9186
currencies,USD,USDEUR,USD / EUR,2015-07-20,0.9233
currencies,USD,USDEUR,USD / EUR,2015-07-21,0.9229
