panel,currency,metric,name,date,adjustedClose
currencies,EUR,EURUSD,EUR / USD,2013-11-15,1.3449
currencies,EUR,EURUSD,EUR / USD,2013-11-18,1.3484
currencies,EUR,EURUSD,EUR / USD,2013-11-19,1.3504
currencies,EUR,EURUSD,EUR / USD,2013-11-20,1.3567
currencies,EUR,EURUSD,EUR / USD,2013-11-21,1.3434
currencies,EUR,EURUSD,EUR / USD,2013-11-22,1.3472
currencies,EUR,EURUSD,EUR / USD,2013-11-25,1.3552
currencies,EUR,EURUSD,EUR / USD,2013-11-26,1.3528
currencies,EUR,EURUSD,EUR / USD,2013-11-27,1.3568
currencies,EUR,EURUSD,EUR / USD,2013-11-28,1.3574
currencies,EUR,EURUSD,EUR / USD,2013-11-29,1.3604
currencies,EUR,EURUSD,EUR / USD,2013-12-02,1.3585
currencies,EUR,EURUSD,EUR / USD,2013-12-03,1.3542
currencies,EUR,EURUSD,EUR / USD,2013-12-04,1.3591
currencies,EUR,EURUSD,EUR / USD,2013-12-05,1.3586
currencies,EUR,EURUSD,EUR / USD,2013-12-06,1.367
currencies,EUR,EURUSD,EUR / USD,2013-12-09,1.3707
currencies,EUR,EURUSD,EUR / USD,2013-12-10,1.374
currencies,EUR,EURUSD,EUR / USD,2013-12-11,1.3764
currencies,EUR,EURUSD,EUR / USD,2013-12-12,1.3786
currencies,EUR,EURUSD,EUR / USD,2013-12-13,1.3751
currencies,EUR,EURUSD,EUR / USD,2013-12-16,1.3767
currencies,EUR,EURUSD,EUR / USD,2013-12-17,1.3683
currencies,EUR,EURUSD,EUR / USD,2013-12-18,1.366
currencies,EUR,EURUSD,EUR / USD,2013-12-19,1.3671
currencies,EUR,EURUSD,EUR / USD,2013-12-22,1.3695
currencies,EUR,EURUSD,EUR / USD,2013-12-23,1.3681
currencies,EUR,EURUSD,EUR / USD,2013-12-25,1.369
currencies,EUR,EURUSD,EUR / USD,2013-12-26,1.3743
currencies,EUR,EURUSD,EUR / USD,2013-12-29,1.3796
currencies,EUR,EURUSD,EUR / USD,2013-12-30,1.3787
currencies,EUR,EURUSD,EUR / USD,2014-01-01,1.3671
currencies,EUR,EURUSD,EUR / USD,2014-01-02,1.3587
currencies,EUR,EURUSD,EUR / USD,2014-01-05,1.3627
currencies,EUR,EURUSD,EUR / USD,2014-01-06,1.3615
currencies,EUR,EURUSD,EUR / USD,2014-01-07,1.3574
currencies,EUR,EURUSD,EUR / USD,2014-01-08,1.3607
currencies,EUR,EURUSD,EUR / USD,2014-01-09,1.3668
currencies,EUR,EURUSD,EUR / USD,2014-01-12,1.367
currencies,EUR,EURUSD,EUR / USD,2014-01-13,1.3678
currencies,EUR,EURUSD,EUR / USD,2014-01-14,1.3604
currencies,EUR,EURUSD,EUR / USD,2014-01-15,1.3619
currencies,EUR,EURUSD,EUR / USD,2014-01-16,1.354
currencies,EUR,EURUSD,EUR / USD,2014-01-19,1.3551
currencies,EUR,EURUSD,EUR / USD,2014-01-20,1.356
currencies,EUR,EURUSD,EUR / USD,2014-01-21,1.3546
currencies,EUR,EURUSD,EUR / USD,2014-01-22,1.3695
currencies,EUR,EURUSD,EUR / USD,2014-01-23,1.3675
currencies,EUR,EURUSD,EUR / USD,2014-01-26,1.3672
currencies,EUR,EURUSD,EUR / USD,2014-01-27,1.367
currencies,EUR,EURUSD,EUR / USD,2014-01-28,1.3661
currencies,EUR,EURUSD,EUR / USD,2014-01-29,1.3554
currencies,EUR,EURUSD,EUR / USD,2014-01-30,1.3481
currencies,EUR,EURUSD,EUR / USD,2014-02-02,1.3524
currencies,EUR,EURUSD,EUR / USD,2014-02-03,1.3517
currencies,EUR,EURUSD,EUR / USD,2014-02-04,1.3532
currencies,EUR,EURUSD,EUR / USD,2014-02-05,1.3589
currencies,EUR,EURUSD,EUR / USD,2014-02-06,1.3633
currencies,EUR,EURUSD,EUR / USD,2014-02-09,1.3644
currencies,EUR,EURUSD,EUR / USD,2014-02-10,1.3637
currencies,EUR,EURUSD,EUR / USD,2014-02-11,1.3592
currencies,EUR,EURUSD,EUR / USD,2014-02-12,1.368
currencies,EUR,EURUSD,EUR / USD,2014-02-13,1.3689
currencies,EUR,EURUSD,EUR / USD,2014-02-16,1.3705
currencies,EUR,EURUSD,EUR / USD,2014-02-17,1.3758
currencies,EUR,EURUSD,EUR / USD,2014-02-18,1.3732
currencies,EUR,EURUSD,EUR / USD,2014-02-19,1.3716
currencies,EUR,EURUSD,EUR / USD,2014-02-20,1.3735
currencies,EUR,EURUSD,EUR / USD,2014-02-23,1.3734
currencies,EUR,EURUSD,EUR / USD,2014-02-24,1.3744
currencies,EUR,EURUSD,EUR / USD,2014-02-25,1.3686
currencies,EUR,EURUSD,EUR / USD,2014-02-26,1.3709
currencies,EUR,EURUSD,EUR / USD,2014-02-27,1.3799
currencies,EUR,EURUSD,EUR / USD,2014-03-02,1.3734
currencies,EUR,EURUSD,EUR / USD,2014-03-03,1.3741
currencies,EUR,EURUSD,EUR / USD,2014-03-04,1.3732
currencies,EUR,EURUSD,EUR / USD,2014-03-05,1.3858
currencies,EUR,EURUSD,EUR / USD,2014-03-06,1.3875
currencies,EUR,EURUSD,EUR / USD,2014-03-09,1.3876
currencies,EUR,EURUSD,EUR / USD,2014-03-10,1.3858
currencies,EUR,EURUSD,EUR / USD,2014-03-11,1.3903
currencies,EUR,EURUSD,EUR / USD,2014-03-12,1.3868
currencies,EUR,EURUSD,EUR / USD,2014-03-13,1.3907
currencies,EUR,EURUSD,EUR / USD,2014-03-16,1.3921
currencies,EUR,EURUSD,EUR / USD,2014-03-17,1.3933
currencies,EUR,EURUSD,EUR / USD,2014-03-18,1.3832
currencies,EUR,EURUSD,EUR / USD,2014-03-19,1.3777
currencies,EUR,EURUSD,EUR / USD,2014-03-20,1.3791
currencies,EUR,EURUSD,EUR / USD,2014-03-23,1.3837
currencies,EUR,EURUSD,EUR / USD,2014-03-24,1.3824
currencies,EUR,EURUSD,EUR / USD,2014-03-25,1.3782
currencies,EUR,EURUSD,EUR / USD,2014-03-26,1.3739
currencies,EUR,EURUSD,EUR / USD,2014-03-27,1.3752
currencies,EUR,EURUSD,EUR / USD,2014-03-30,1.3768
currencies,EUR,EURUSD,EUR / USD,2014-03-31,1.3791
currencies,EUR,EURUSD,EUR / USD,2014-04-01,1.3767
currencies,EUR,EURUSD,EUR / USD,2014-04-02,1.3719
currencies,EUR,EURUSD,EUR / USD,2014-04-03,1.3702
currencies,EUR,EURUSD,EUR / USD,2014-04-06,1.374
currencies,EUR,EURUSD,EUR / USD,2014-04-07,1.3796
currencies,EUR,EURUSD,EUR / USD,2014-04-08,1.3853
currencies,EUR,EURUSD,EUR / USD,2014-04-09,1.3885
currencies,EUR,EURUSD,EUR / USD,2014-04-10,1.3883
currencies,EUR,EURUSD,EUR / USD,2014-04-13,1.3818
currencies,EUR,EURUSD,EUR / USD,2014-04-14,1.3812
currencies,EUR,EURUSD,EUR / USD,2014-04-15,1.3814
currencies,EUR,EURUSD,EUR / USD,2014-04-16,1.3813
currencies,EUR,EURUSD,EUR / USD,2014-04-17,1.3804
currencies,EUR,EURUSD,EUR / USD,2014-04-20,1.3792
currencies,EUR,EURUSD,EUR / USD,2014-04-21,1.3803
currencies,EUR,EURUSD,EUR / USD,2014-04-22,1.3816
currencies,EUR,EURUSD,EUR / USD,2014-04-23,1.3829
currencies,EUR,EURUSD,EUR / USD,2014-04-24,1.383
currencies,EUR,EURUSD,EUR / USD,2014-04-27,1.385
currencies,EUR,EURUSD,EUR / USD,2014-04-28,1.3812
currencies,EUR,EURUSD,EUR / USD,2014-04-29,1.3867
currencies,EUR,EURUSD,EUR / USD,2014-04-30,1.3869
currencies,EUR,EURUSD,EUR / USD,2014-05-01,1.3869
currencies,EUR,EURUSD,EUR / USD,2014-05-04,1.3874
currencies,EUR,EURUSD,EUR / USD,2014-05-05,1.3927
currencies,EUR,EURUSD,EUR / USD,2014-05-06,1.391
currencies,EUR,EURUSD,EUR / USD,2014-05-07,1.384
currencies,EUR,EURUSD,EUR / USD,2014-05-08,1.3757
currencies,EUR,EURUSD,EUR / USD,2014-05-11,1.3756
currencies,EUR,EURUSD,EUR / USD,2014-05-12,1.3702
currencies,EUR,EURUSD,EUR / USD,2014-05-13,1.3713
currencies,EUR,EURUSD,EUR / USD,2014-05-14,1.3708
currencies,EUR,EURUSD,EUR / USD,2014-05-15,1.3693
currencies,EUR,EURUSD,EUR / USD,2014-05-18,1.3707
currencies,EUR,EURUSD,EUR / USD,2014-05-19,1.37
currencies,EUR,EURUSD,EUR / USD,2014-05-20,1.3685
currencies,EUR,EURUSD,EUR / USD,2014-05-21,1.3654
currencies,EUR,EURUSD,EUR / USD,2014-05-22,1.3624
currencies,EUR,EURUSD,EUR / USD,2014-05-25,1.3644
currencies,EUR,EURUSD,EUR / USD,2014-05-26,1.3633
currencies,EUR,EURUSD,EUR / USD,2014-05-27,1.3589
currencies,EUR,EURUSD,EUR / USD,2014-05-28,1.36
currencies,EUR,EURUSD,EUR / USD,2014-05-29,1.3629
currencies,EUR,EURUSD,EUR / USD,2014-06-01,1.3595
currencies,EUR,EURUSD,EUR / USD,2014-06-02,1.3626
currencies,EUR,EURUSD,EUR / USD,2014-06-03,1.3598
currencies,EUR,EURUSD,EUR / USD,2014-06-04,1.366
currencies,EUR,EURUSD,EUR / USD,2014-06-05,1.3639
currencies,EUR,EURUSD,EUR / USD,2014-06-08,1.3593
currencies,EUR,EURUSD,EUR / USD,2014-06-09,1.3546
currencies,EUR,EURUSD,EUR / USD,2014-06-10,1.353
currencies,EUR,EURUSD,EUR / USD,2014-06-11,1.3549
currencies,EUR,EURUSD,EUR / USD,2014-06-12,1.3538
currencies,EUR,EURUSD,EUR / USD,2014-06-15,1.3573
currencies,EUR,EURUSD,EUR / USD,2014-06-16,1.3545
currencies,EUR,EURUSD,EUR / USD,2014-06-17,1.3594
currencies,EUR,EURUSD,EUR / USD,2014-06-18,1.3607
currencies,EUR,EURUSD,EUR / USD,2014-06-19,1.3598
currencies,EUR,EURUSD,EUR / USD,2014-06-22,1.3603
currencies,EUR,EURUSD,EUR / USD,2014-06-23,1.3604
currencies,EUR,EURUSD,EUR / USD,2014-06-24,1.3627
currencies,EUR,EURUSD,EUR / USD,2014-06-25,1.3609
currencies,EUR,EURUSD,EUR / USD,2014-06-26,1.3645
currencies,EUR,EURUSD,EUR / USD,2014-06-29,1.3691
currencies,EUR,EURUSD,EUR / USD,2014-06-30,1.3677
currencies,EUR,EURUSD,EUR / USD,2014-07-01,1.3657
currencies,EUR,EURUSD,EUR / USD,2014-07-02,1.3608
currencies,EUR,EURUSD,EUR / USD,2014-07-03,1.3592
currencies,EUR,EURUSD,EUR / USD,2014-07-06,1.3603
currencies,EUR,EURUSD,EUR / USD,2014-07-07,1.361
currencies,EUR,EURUSD,EUR / USD,2014-07-08,1.3639
currencies,EUR,EURUSD,EUR / USD,2014-07-09,1.3607
currencies,EUR,EURUSD,EUR / USD,2014-07-10,1.3602
currencies,EUR,EURUSD,EUR / USD,2014-07-13,1.3617
currencies,EUR,EURUSD,EUR / USD,2014-07-14,1.3566
currencies,EUR,EURUSD,EUR / USD,2014-07-15,1.3524
currencies,EUR,EURUSD,EUR / USD,2014-07-16,1.3524
currencies,EUR,EURUSD,EUR / USD,2014-07-17,1.352
currencies,EUR,EURUSD,EUR / USD,2014-07-20,1.3522
currencies,EUR,EURUSD,EUR / USD,2014-07-21,1.3463
currencies,EUR,EURUSD,EUR / USD,2014-07-22,1.3461
currencies,EUR,EURUSD,EUR / USD,2014-07-23,1.3461
currencies,EUR,EURUSD,EUR / USD,2014-07-24,1.3428
currencies,EUR,EURUSD,EUR / USD,2014-07-27,1.3437
currencies,EUR,EURUSD,EUR / USD,2014-07-28,1.3407
currencies,EUR,EURUSD,EUR / USD,2014-07-29,1.3395
currencies,EUR,EURUSD,EUR / USD,2014-07-30,1.3389
currencies,EUR,EURUSD,EUR / USD,2014-07-31,1.3429
currencies,EUR,EURUSD,EUR / USD,2014-08-03,1.342
currencies,EUR,EURUSD,EUR / USD,2014-08-04,1.3375
currencies,EUR,EURUSD,EUR / USD,2014-08-05,1.3381
currencies,EUR,EURUSD,EUR / USD,2014-08-06,1.3361
currencies,EUR,EURUSD,EUR / USD,2014-08-07,1.341
currencies,EUR,EURUSD,EUR / USD,2014-08-10,1.3383
currencies,EUR,EURUSD,EUR / USD,2014-08-11,1.3367
currencies,EUR,EURUSD,EUR / USD,2014-08-12,1.3363
currencies,EUR,EURUSD,EUR / USD,2014-08-13,1.3363
currencies,EUR,EURUSD,EUR / USD,2014-08-14,1.3396
currencies,EUR,EURUSD,EUR / USD,2014-08-17,1.3362
currencies,EUR,EURUSD,EUR / USD,2014-08-18,1.3319
currencies,EUR,EURUSD,EUR / USD,2014-08-19,1.3258
currencies,EUR,EURUSD,EUR / USD,2014-08-20,1.3279
currencies,EUR,EURUSD,EUR / USD,2014-08-21,1.324
currencies,EUR,EURUSD,EUR / USD,2014-08-24,1.319
currencies,EUR,EURUSD,EUR / USD,2014-08-25,1.3166
currencies,EUR,EURUSD,EUR / USD,2014-08-26,1.3191
currencies,EUR,EURUSD,EUR / USD,2014-08-27,1.318
currencies,EUR,EURUSD,EUR / USD,2014-08-28,1.3131
currencies,EUR,EURUSD,EUR / USD,2014-08-31,1.3127
currencies,EUR,EURUSD,EUR / USD,2014-09-01,1.3132
currencies,EUR,EURUSD,EUR / USD,2014-09-02,1.3148
currencies,EUR,EURUSD,EUR / USD,2014-09-03,1.2941
currencies,EUR,EURUSD,EUR / USD,2014-09-04,1.2948
currencies,EUR,EURUSD,EUR / USD,2014-09-07,1.2893
currencies,EUR,EURUSD,EUR / USD,2014-09-08,1.2937
currencies,EUR,EURUSD,EUR / USD,2014-09-09,1.2915
currencies,EUR,EURUSD,EUR / USD,2014-09-10,1.2923
currencies,EUR,EURUSD,EUR / USD,2014-09-11,1.2961
currencies,EUR,EURUSD,EUR / USD,2014-09-14,1.2938
currencies,EUR,EURUSD,EUR / USD,2014-09-15,1.2958
currencies,EUR,EURUSD,EUR / USD,2014-09-16,1.2863
currencies,EUR,EURUSD,EUR / USD,2014-09-17,1.2921
currencies,EUR,EURUSD,EUR / USD,2014-09-18,1.2828
currencies,EUR,EURUSD,EUR / USD,2014-09-21,1.2847
currencies,EUR,EURUSD,EUR / USD,2014-09-22,1.2845
currencies,EUR,EURUSD,EUR / USD,2014-09-23,1.2778
currencies,EUR,EURUSD,EUR / USD,2014-09-24,1.2749
currencies,EUR,EURUSD,EUR / USD,2014-09-25,1.2682
currencies,EUR,EURUSD,EUR / USD,2014-09-28,1.2683
currencies,EUR,EURUSD,EUR / USD,2014-09-29,1.2629
currencies,EUR,EURUSD,EUR / USD,2014-09-30,1.2622
currencies,EUR,EURUSD,EUR / USD,2014-10-01,1.2667
currencies,EUR,EURUSD,EUR / USD,2014-10-02,1.2512
currencies,EUR,EURUSD,EUR / USD,2014-10-05,1.2653
currencies,EUR,EURUSD,EUR / USD,2014-10-06,1.2667
currencies,EUR,EURUSD,EUR / USD,2014-10-07,1.2733
currencies,EUR,EURUSD,EUR / USD,2014-10-08,1.2689
currencies,EUR,EURUSD,EUR / USD,2014-10-09,1.2628
currencies,EUR,EURUSD,EUR / USD,2014-10-12,1.2751
currencies,EUR,EURUSD,EUR / USD,2014-10-13,1.2656
currencies,EUR,EURUSD,EUR / USD,2014-10-14,1.2836
currencies,EUR,EURUSD,EUR / USD,2014-10-15,1.2807
currencies,EUR,EURUSD,EUR / USD,2014-10-16,1.2756
currencies,EUR,EURUSD,EUR / USD,2014-10-19,1.2798
currencies,EUR,EURUSD,EUR / USD,2014-10-20,1.2714
currencies,EUR,EURUSD,EUR / USD,2014-10-21,1.2643
currencies,EUR,EURUSD,EUR / USD,2014-10-22,1.2644
currencies,EUR,EURUSD,EUR / USD,2014-10-23,1.2668
currencies,EUR,EURUSD,EUR / USD,2014-10-26,1.2696
currencies,EUR,EURUSD,EUR / USD,2014-10-27,1.2732
currencies,EUR,EURUSD,EUR / USD,2014-10-28,1.263
currencies,EUR,EURUSD,EUR / USD,2014-10-29,1.2611
currencies,EUR,EURUSD,EUR / USD,2014-10-30,1.2522
currencies,EUR,EURUSD,EUR / USD,2014-11-02,1.248
currencies,EUR,EURUSD,EUR / USD,2014-11-03,1.2545
currencies,EUR,EURUSD,EUR / USD,2014-11-04,1.2483
currencies,EUR,EURUSD,EUR / USD,2014-11-05,1.2374
currencies,EUR,EURUSD,EUR / USD,2014-11-06,1.2453
currencies,EUR,EURUSD,EUR / USD,2014-11-09,1.242
currencies,EUR,EURUSD,EUR / USD,2014-11-10,1.2472
currencies,EUR,EURUSD,EUR / USD,2014-11-11,1.2437
currencies,EUR,EURUSD,EUR / USD,2014-11-12,1.2474
currencies,EUR,EURUSD,EUR / USD,2014-11-13,1.2521
currencies,EUR,EURUSD,EUR / USD,2014-11-16,1.2448
currencies,EUR,EURUSD,EUR / USD,2014-11-17,1.2532
currencies,EUR,EURUSD,EUR / USD,2014-11-18,1.2552
currencies,EUR,EURUSD,EUR / USD,2014-11-19,1.2537
currencies,EUR,EURUSD,EUR / USD,2014-11-20,1.2385
currencies,EUR,EURUSD,EUR / USD,2014-11-23,1.2441
currencies,EUR,EURUSD,EUR / USD,2014-11-24,1.2474
currencies,EUR,EURUSD,EUR / USD,2014-11-25,1.2505
currencies,EUR,EURUSD,EUR / USD,2014-11-26,1.2466
currencies,EUR,EURUSD,EUR / USD,2014-11-27,1.2447
currencies,EUR,EURUSD,EUR / USD,2014-11-30,1.2469
currencies,EUR,EURUSD,EUR / USD,2014-12-01,1.2382
currencies,EUR,EURUSD,EUR / USD,2014-12-02,1.231
currencies,EUR,EURUSD,EUR / USD,2014-12-03,1.2379
currencies,EUR,EURUSD,EUR / USD,2014-12-04,1.2283
currencies,EUR,EURUSD,EUR / USD,2014-12-07,1.2316
currencies,EUR,EURUSD,EUR / USD,2014-12-08,1.2372
currencies,EUR,EURUSD,EUR / USD,2014-12-09,1.2448
currencies,EUR,EURUSD,EUR / USD,2014-12-10,1.2411
currencies,EUR,EURUSD,EUR / USD,2014-12-11,1.2458
currencies,EUR,EURUSD,EUR / USD,2014-12-14,1.2435
currencies,EUR,EURUSD,EUR / USD,2014-12-15,1.2509
currencies,EUR,EURUSD,EUR / USD,2014-12-16,1.2341
currencies,EUR,EURUSD,EUR / USD,2014-12-17,1.2285
currencies,EUR,EURUSD,EUR / USD,2014-12-18,1.2225
currencies,EUR,EURUSD,EUR / USD,2014-12-21,1.2228
currencies,EUR,EURUSD,EUR / USD,2014-12-22,1.2169
currencies,EUR,EURUSD,EUR / USD,2014-12-23,1.2193
currencies,EUR,EURUSD,EUR / USD,2014-12-25,1.2178
currencies,EUR,EURUSD,EUR / USD,2014-12-28,1.215
currencies,EUR,EURUSD,EUR / USD,2014-12-29,1.2154
currencies,EUR,EURUSD,EUR / USD,2014-12-30,1.21
currencies,EUR,EURUSD,EUR / USD,2015-01-01,1.2001
currencies,EUR,EURUSD,EUR / USD,2015-01-04,1.1931
currencies,EUR,EURUSD,EUR / USD,2015-01-05,1.1888
currencies,EUR,EURUSD,EUR / USD,2015-01-06,1.1837
currencies,EUR,EURUSD,EUR / USD,2015-01-07,1.179
currencies,EUR,EURUSD,EUR / USD,2015-01-08,1.1838
currencies,EUR,EURUSD,EUR / USD,2015-01-11,1.1832
currencies,EUR,EURUSD,EUR / USD,2015-01-12,1.177
currencies,EUR,EURUSD,EUR / USD,2015-01-13,1.1787
currencies,EUR,EURUSD,EUR / USD,2015-01-14,1.1629
currencies,EUR,EURUSD,EUR / USD,2015-01-15,1.156
currencies,EUR,EURUSD,EUR / USD,2015-01-18,1.1603
currencies,EUR,EURUSD,EUR / USD,2015-01-19,1.1548
currencies,EUR,EURUSD,EUR / USD,2015-01-20,1.1608
currencies,EUR,EURUSD,EUR / USD,2015-01-21,1.1364
currencies,EUR,EURUSD,EUR / USD,2015-01-22,1.1204
currencies,EUR,EURUSD,EUR / USD,2015-01-25,1.1235
currencies,EUR,EURUSD,EUR / USD,2015-01-26,1.1379
currencies,EUR,EURUSD,EUR / USD,2015-01-27,1.1285
currencies,EUR,EURUSD,EUR / USD,2015-01-28,1.1318
currencies,EUR,EURUSD,EUR / USD,2015-01-29,1.1278
currencies,EUR,EURUSD,EUR / USD,2015-02-01,1.1338
currencies,EUR,EURUSD,EUR / USD,2015-02-02,1.1476
currencies,EUR,EURUSD,EUR / USD,2015-02-03,1.1342
currencies,EUR,EURUSD,EUR / USD,2015-02-04,1.1475
currencies,EUR,EURUSD,EUR / USD,2015-02-05,1.1312
currencies,EUR,EURUSD,EUR / USD,2015-02-08,1.1322
currencies,EUR,EURUSD,EUR / USD,2015-02-09,1.1319
currencies,EUR,EURUSD,EUR / USD,2015-02-10,1.1333
currencies,EUR,EURUSD,EUR / USD,2015-02-11,1.14
currencies,EUR,EURUSD,EUR / USD,2015-02-12,1.1384
currencies,EUR,EURUSD,EUR / USD,2015-02-15,1.1351
currencies,EUR,EURUSD,EUR / USD,2015-02-16,1.1409
currencies,EUR,EURUSD,EUR / USD,2015-02-17,1.1395
currencies,EUR,EURUSD,EUR / USD,2015-02-18,1.1366
currencies,EUR,EURUSD,EUR / USD,2015-02-19,1.1375
currencies,EUR,EURUSD,EUR / USD,2015-02-22,1.1333
currencies,EUR,EURUSD,EUR / USD,2015-02-23,1.1337
currencies,EUR,EURUSD,EUR / USD,2015-02-24,1.1359
currencies,EUR,EURUSD,EUR / USD,2015-02-25,1.1197
currencies,EUR,EURUSD,EUR / USD,2015-02-26,1.1191
currencies,EUR,EURUSD,EUR / USD,2015-03-01,1.1181
currencies,EUR,EURUSD,EUR / USD,2015-03-02,1.1174
currencies,EUR,EURUSD,EUR / USD,2015-03-03,1.1077
currencies,EUR,EURUSD,EUR / USD,2015-03-04,1.1027
currencies,EUR,EURUSD,EUR / USD,2015-03-05,1.0838
currencies,EUR,EURUSD,EUR / USD,2015-03-08,1.085
currencies,EUR,EURUSD,EUR / USD,2015-03-09,1.0696
currencies,EUR,EURUSD,EUR / USD,2015-03-10,1.0545
currencies,EUR,EURUSD,EUR / USD,2015-03-11,1.0633
currencies,EUR,EURUSD,EUR / USD,2015-03-12,1.0493
currencies,EUR,EURUSD,EUR / USD,2015-03-15,1.0566
currencies,EUR,EURUSD,EUR / USD,2015-03-16,1.0595
currencies,EUR,EURUSD,EUR / USD,2015-03-17,1.086
currencies,EUR,EURUSD,EUR / USD,2015-03-18,1.0657
currencies,EUR,EURUSD,EUR / USD,2015-03-19,1.0817
currencies,EUR,EURUSD,EUR / USD,2015-03-22,1.0945
currencies,EUR,EURUSD,EUR / USD,2015-03-23,1.0924
currencies,EUR,EURUSD,EUR / USD,2015-03-24,1.0968
currencies,EUR,EURUSD,EUR / USD,2015-03-25,1.0884
currencies,EUR,EURUSD,EUR / USD,2015-03-26,1.0887
currencies,EUR,EURUSD,EUR / USD,2015-03-29,1.0833
currencies,EUR,EURUSD,EUR / USD,2015-03-30,1.073
currencies,EUR,EURUSD,EUR / USD,2015-03-31,1.0762
currencies,EUR,EURUSD,EUR / USD,2015-04-01,1.0879
currencies,EUR,EURUSD,EUR / USD,2015-04-02,1.0966
currencies,EUR,EURUSD,EUR / USD,2015-04-05,1.092
currencies,EUR,EURUSD,EUR / USD,2015-04-06,1.0812
currencies,EUR,EURUSD,EUR / USD,2015-04-07,1.0778
currencies,EUR,EURUSD,EUR / USD,2015-04-08,1.0658
currencies,EUR,EURUSD,EUR / USD,2015-04-09,1.0597
currencies,EUR,EURUSD,EUR / USD,2015-04-12,1.0566
currencies,EUR,EURUSD,EUR / USD,2015-04-13,1.0654
currencies,EUR,EURUSD,EUR / USD,2015-04-14,1.0683
currencies,EUR,EURUSD,EUR / USD,2015-04-15,1.076
currencies,EUR,EURUSD,EUR / USD,2015-04-16,1.0801
currencies,EUR,EURUSD,EUR / USD,2015-04-19,1.0737
currencies,EUR,EURUSD,EUR / USD,2015-04-20,1.0735
currencies,EUR,EURUSD,EUR / USD,2015-04-21,1.0724
currencies,EUR,EURUSD,EUR / USD,2015-04-22,1.0823
currencies,EUR,EURUSD,EUR / USD,2015-04-23,1.0872
currencies,EUR,EURUSD,EUR / USD,2015-04-26,1.0888
currencies,EUR,EURUSD,EUR / USD,2015-04-27,1.0981
currencies,EUR,EURUSD,EUR / USD,2015-04-28,1.1127
currencies,EUR,EURUSD,EUR / USD,2015-04-29,1.1221
currencies,EUR,EURUSD,EUR / USD,2015-04-30,1.1193
currencies,EUR,EURUSD,EUR / USD,2015-05-03,1.1146
currencies,EUR,EURUSD,EUR / USD,2015-05-04,1.1184
currencies,EUR,EURUSD,EUR / USD,2015-05-05,1.1347
currencies,EUR,EURUSD,EUR / USD,2015-05-06,1.1266
currencies,EUR,EURUSD,EUR / USD,2015-05-07,1.1198
currencies,EUR,EURUSD,EUR / USD,2015-05-10,1.1154
currencies,EUR,EURUSD,EUR / USD,2015-05-11,1.1212
currencies,EUR,EURUSD,EUR / USD,2015-05-12,1.1353
currencies,EUR,EURUSD,EUR / USD,2015-05-13,1.1409
currencies,EUR,EURUSD,EUR / USD,2015-05-14,1.1444
currencies,EUR,EURUSD,EUR / USD,2015-05-17,1.1314
currencies,EUR,EURUSD,EUR / USD,2015-05-18,1.1148
currencies,EUR,EURUSD,EUR / USD,2015-05-19,1.1093
currencies,EUR,EURUSD,EUR / USD,2015-05-20,1.1111
currencies,EUR,EURUSD,EUR / USD,2015-05-21,1.1007
currencies,EUR,EURUSD,EUR / USD,2015-05-24,1.0976
currencies,EUR,EURUSD,EUR / USD,2015-05-25,1.0871
currencies,EUR,EURUSD,EUR / USD,2015-05-26,1.0903
currencies,EUR,EURUSD,EUR / USD,2015-05-27,1.0946
currencies,EUR,EURUSD,EUR / USD,2015-05-28,1.0988
currencies,EUR,EURUSD,EUR / USD,2015-05-31,1.0925
currencies,EUR,EURUSD,EUR / USD,2015-06-01,1.115
currencies,EUR,EURUSD,EUR / USD,2015-06-02,1.1273
currencies,EUR,EURUSD,EUR / USD,2015-06-03,1.1238
currencies,EUR,EURUSD,EUR / USD,2015-06-04,1.1109
currencies,EUR,EURUSD,EUR / USD,2015-06-07,1.129
currencies,EUR,EURUSD,EUR / USD,2015-06-08,1.1281
currencies,EUR,EURUSD,EUR / USD,2015-06-09,1.1323
currencies,EUR,EURUSD,EUR / USD,2015-06-10,1.1257
currencies,EUR,EURUSD,EUR / USD,2015-06-11,1.1263
currencies,EUR,EURUSD,EUR / USD,2015-06-14,1.1282
currencies,EUR,EURUSD,EUR / USD,2015-06-15,1.1247
currencies,EUR,EURUSD,EUR / USD,2015-06-16,1.1335
currencies,EUR,EURUSD,EUR / USD,2015-06-17,1.1363
currencies,EUR,EURUSD,EUR / USD,2015-06-18,1.1347
currencies,EUR,EURUSD,EUR / USD,2015-06-21,1.134
currencies,EUR,EURUSD,EUR / USD,2015-06-22,1.1166
currencies,EUR,EURUSD,EUR / USD,2015-06-23,1.1203
currencies,EUR,EURUSD,EUR / USD,2015-06-24,1.1203
currencies,EUR,EURUSD,EUR / USD,2015-06-25,1.1166
currencies,EUR,EURUSD,EUR / USD,2015-06-28,1.1235
currencies,EUR,EURUSD,EUR / USD,2015-06-29,1.1136
currencies,EUR,EURUSD,EUR / USD,2015-06-30,1.1052
currencies,EUR,EURUSD,EUR / USD,2015-07-01,1.1082
currencies,EUR,EURUSD,EUR / USD,2015-07-02,1.1106
currencies,EUR,EURUSD,EUR / USD,2015-07-05,1.1055
currencies,EUR,EURUSD,EUR / USD,2015-07-06,1.101
currencies,EUR,EURUSD,EUR / USD,2015-07-07,1.1075
